society,dataset_file,max_dataset_size,fuzzy_sets_file,ling_vars_file,rules_file_id,interpretability_index,min_nr_datapoints,min_certainty_threshold,genetic_algo,ga_nr_gen,pop_size,trial,STEP/DATAPOINT,use_correct_interpretation,social_interpretation,certainty_interpretation,contextualize,FSQ_position_qualifier_DIST_low_distance_a,FSQ_position_qualifier_DIST_low_distance_b,FSQ_position_qualifier_DIST_low_distance_c,FSQ_position_qualifier_DIST_low_distance_d,FSQ_position_qualifier_DIST_mid_distance_a,FSQ_position_qualifier_DIST_mid_distance_b,FSQ_position_qualifier_DIST_mid_distance_c,FSQ_position_qualifier_DIST_mid_distance_d,FSQ_position_qualifier_DIST_high_distance_a,FSQ_position_qualifier_DIST_high_distance_b,FSQ_position_qualifier_DIST_high_distance_c,FSQ_position_qualifier_DIST_high_distance_d,FSQ_position_qualifier_VOLUME_low_volume_a,FSQ_position_qualifier_VOLUME_low_volume_b,FSQ_position_qualifier_VOLUME_low_volume_c,FSQ_position_qualifier_VOLUME_low_volume_d,FSQ_position_qualifier_VOLUME_mid_volume_a,FSQ_position_qualifier_VOLUME_mid_volume_b,FSQ_position_qualifier_VOLUME_mid_volume_c,FSQ_position_qualifier_VOLUME_mid_volume_d,FSQ_position_qualifier_VOLUME_high_volume_a,FSQ_position_qualifier_VOLUME_high_volume_b,FSQ_position_qualifier_VOLUME_high_volume_c,FSQ_position_qualifier_VOLUME_high_volume_d,FSQ_position_qualifier_MOVEMENTS_low_mov_a,FSQ_position_qualifier_MOVEMENTS_low_mov_b,FSQ_position_qualifier_MOVEMENTS_low_mov_c,FSQ_position_qualifier_MOVEMENTS_low_mov_d,FSQ_position_qualifier_MOVEMENTS_mid_mov_a,FSQ_position_qualifier_MOVEMENTS_mid_mov_b,FSQ_position_qualifier_MOVEMENTS_mid_mov_c,FSQ_position_qualifier_MOVEMENTS_mid_mov_d,FSQ_position_qualifier_MOVEMENTS_high_mov_a,FSQ_position_qualifier_MOVEMENTS_high_mov_b,FSQ_position_qualifier_MOVEMENTS_high_mov_c,FSQ_position_qualifier_MOVEMENTS_high_mov_d
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,887,True,SOCIALITY,"{'SOCIALITY': 0.2000021048845394, 'DUTY': -0.011665284088402499, 'POSITIVITY': 0.15999388577680201, 'MATING': 0.11311655266390225, 'ADVERSITY': 0.05000161791621724, 'INTELLECT': 0.1000022354163963, 'DECEPTION': 0.05000159824460004, 'NEGATIVITY': -0.04284683038305239}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,888,True,DUTY,"{'SOCIALITY': 0.0499998996992985, 'DUTY': 0.09999979939859698, 'POSITIVITY': 0.09999979939859698, 'MATING': 0.02499993865993912, 'ADVERSITY': 0.0499998996992985, 'INTELLECT': 0.02499993865993912, 'DECEPTION': -0.02499993865993912, 'NEGATIVITY': -0.07499981770380817}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,889,True,INTELLECT,"{'SOCIALITY': -0.199999598797194, 'DUTY': 1.2454771370052308e-17, 'POSITIVITY': -0.09999979939859707, 'MATING': -0.14999969909789562, 'ADVERSITY': -0.049999899699298515, 'INTELLECT': 0.0499998996992985, 'DECEPTION': -0.09999979939859707, 'NEGATIVITY': 0.0499998996992985}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,890,True,ADVERSITY,"{'SOCIALITY': -0.01832472202842571, 'DUTY': 0.09999979939859704, 'POSITIVITY': -0.02795439529709884, 'MATING': 0.024999944628390548, 'ADVERSITY': 0.050000270488748104, 'INTELLECT': 0.011355708807752395, 'DECEPTION': 0.07795521207463482, 'NEGATIVITY': 0.11666643263169665}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,891,True,MATING,"{'SOCIALITY': 0.19999959879719395, 'DUTY': -0.02498898577901566, 'POSITIVITY': 0.09999979939859693, 'MATING': 0.19999959879719395, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.1500000184594722, 'DECEPTION': 0.07499981770380812, 'NEGATIVITY': -0.011355708807752421}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,892,True,POSITIVITY,"{'SOCIALITY': 0.1499996990978956, 'DUTY': -0.049999899699298495, 'POSITIVITY': 0.1838175976978668, 'MATING': 0.02500054952559271, 'ADVERSITY': 0.042846830383052315, 'INTELLECT': 0.1000022354163963, 'DECEPTION': 0.025001197502020508, 'NEGATIVITY': -0.12500090295686422}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,893,True,NEGATIVITY,"{'SOCIALITY': -0.049999899699298515, 'DUTY': 0.12499974924824625, 'POSITIVITY': -0.07499984954894771, 'MATING': 3.5988168232043795e-18, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.02499993865993912, 'DECEPTION': 0.1499996990978955, 'NEGATIVITY': 0.1499996990978955}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,894,True,DECEPTION,"{'SOCIALITY': 0.19999959879719392, 'DUTY': -0.04999989969929852, 'POSITIVITY': 0.1931760059966685, 'MATING': 0.020460805980389667, 'ADVERSITY': 0.10000014286484556, 'INTELLECT': 0.1500000184594722, 'DECEPTION': 0.10000014286484556, 'NEGATIVITY': -0.1249996990462001}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,895,True,SOCIALITY,"{'SOCIALITY': 0.2071377338513571, 'DUTY': -0.11834256840830654, 'POSITIVITY': 0.1999995987971943, 'MATING': 0.13026321118806672, 'ADVERSITY': 0.024999944628390548, 'INTELLECT': 0.0750010329591391, 'DECEPTION': 0.02206349276492281, 'NEGATIVITY': -0.12500090295686422}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,896,True,DUTY,"{'SOCIALITY': -0.07499981770380817, 'DUTY': 0.24999949849649256, 'POSITIVITY': -0.22499946862592052, 'MATING': 0.0499998996992985, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.0499998996992985, 'DECEPTION': 0.22499946862592013, 'NEGATIVITY': 0.2749993568629327}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,897,True,INTELLECT,"{'SOCIALITY': 0.016666633233099498, 'DUTY': 0.0750137044322431, 'POSITIVITY': -0.03333326646619901, 'MATING': -0.03864510546434081, 'ADVERSITY': 0.029539743229907073, 'INTELLECT': 0.12499974924824622, 'DECEPTION': 0.06666653293239806, 'NEGATIVITY': 0.04999989969929857}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,898,True,ADVERSITY,"{'SOCIALITY': 0.025001086025722694, 'DUTY': 0.1183425684083066, 'POSITIVITY': -0.021442989944942818, 'MATING': 0.049999899699298536, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.050000270488748104, 'DECEPTION': 0.1386439497628351, 'NEGATIVITY': 0.0883343526950428}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,899,True,MATING,"{'SOCIALITY': 0.2749993568629327, 'DUTY': -0.1000001428648457, 'POSITIVITY': 0.24999949849649242, 'MATING': 0.25834348056570294, 'ADVERSITY': 0.07046069143936587, 'INTELLECT': 0.1295408459796415, 'DECEPTION': 0.057135133965701274, 'NEGATIVITY': -0.1000001428648457}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,900,True,POSITIVITY,"{'SOCIALITY': 0.16110302615446706, 'DUTY': -0.099999799398597, 'POSITIVITY': 0.17794242803910887, 'MATING': 0.05000161791621724, 'ADVERSITY': 0.042846830383052315, 'INTELLECT': 0.07856004576921767, 'DECEPTION': 0.042846830383052315, 'NEGATIVITY': -0.07204832526720953}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,901,True,NEGATIVITY,"{'SOCIALITY': -0.537024098343673, 'DUTY': 0.12499974924824625, 'POSITIVITY': -0.1333330658647962, 'MATING': -0.11666643263169649, 'ADVERSITY': -0.04999989969929848, 'INTELLECT': -0.05682940494829182, 'DECEPTION': 0.06666653293239815, 'NEGATIVITY': 0.15682798418498975}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,902,True,DECEPTION,"{'SOCIALITY': 0.17045914072369883, 'DUTY': 0.016666633233099505, 'POSITIVITY': 0.08864499092331704, 'MATING': 0.04999989969929851, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.12499969904619992, 'DECEPTION': 0.07499981770380812, 'NEGATIVITY': -0.011355708807752421}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,903,True,SOCIALITY,"{'SOCIALITY': 0.2000019784056026, 'DUTY': -0.049999899699298495, 'POSITIVITY': 0.15500104511040666, 'MATING': 0.05000161791621724, 'ADVERSITY': 0.027938713807428024, 'INTELLECT': 0.10713599834100124, 'DECEPTION': 0.027938713807428024, 'NEGATIVITY': -0.07204832526720953}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,904,True,DUTY,"{'SOCIALITY': -0.10715468810466922, 'DUTY': 0.542306604430853, 'POSITIVITY': -0.19833133046468188, 'MATING': -0.04999989969929856, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': -0.02499994984964927, 'DECEPTION': 0.15713686496960477, 'NEGATIVITY': 0.26166545775772165}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,905,True,INTELLECT,"{'SOCIALITY': -0.049999899699298515, 'DUTY': 0.1499996990978955, 'POSITIVITY': -0.12499974924824621, 'MATING': -0.02499994984964927, 'ADVERSITY': 0.02499993865993912, 'INTELLECT': 0.0499998996992985, 'DECEPTION': 0.12499974924824622, 'NEGATIVITY': 0.1499996990978955}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,906,True,ADVERSITY,"{'SOCIALITY': 0.0499998996992985, 'DUTY': 0.0499998996992985, 'POSITIVITY': 0.0499998996992985, 'MATING': -0.02499993865993912, 'ADVERSITY': 0.0499998996992985, 'INTELLECT': 0.07499981770380812, 'DECEPTION': 0.02499993865993912, 'NEGATIVITY': -0.07499981770380817}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,907,True,MATING,"{'SOCIALITY': 0.13333306586479615, 'DUTY': -0.004990346554132505, 'POSITIVITY': 0.09999979939859713, 'MATING': 0.14999969909789568, 'ADVERSITY': 0.07499981770380812, 'INTELLECT': 0.07856004576921767, 'DECEPTION': 0.07499981770380812, 'NEGATIVITY': -0.011355708807752421}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
Austria,data_USAustria_8000dp_v10.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all,PHI,10,0.4,GA,100,20,0,908,True,POSITIVITY,"{'SOCIALITY': 0.11945016162865643, 'DUTY': -0.009990128845118188, 'POSITIVITY': 0.17500375121914627, 'MATING': 0.06414320525421562, 'ADVERSITY': 0.10000014286484556, 'INTELLECT': 0.06110008067054598, 'DECEPTION': 0.05000161791621724, 'NEGATIVITY': -0.027938713807428045}",True,0.21959457115651163,0.40624128318160235,0.4828701253066189,0.5675893657691775,0.38746532287373087,0.8025268268749303,0.9583172087326353,1.2354660130603203,2.226916535613801,2.2784603969235286,2.378423980940656,2.4468263968014594,-5.71769170244294,97.71702266470027,98.91652463834993,100.193830048368,33.897404843594,33.897404843594,73.9482092061773,73.9482092061773,-0.9122566492550277,98.97986501745768,100.193830048368,100.193830048368,-0.0812023414815399,0.25796648901785824,0.3791477703854085,0.4176993578757203,0.3121504145249988,0.5173226868975168,0.6562350616488798,0.8293522238689393,0.40593704665401076,0.6987644982230259,0.821327493039282,0.858323279844647
