society,dataset_file,max_dataset_size,fuzzy_sets_file,ling_vars_file,rules_file_id,interpretability_index,min_nr_datapoints,min_certainty_threshold,genetic_algo,ga_nr_gen,pop_size,trial,STEP/DATAPOINT,use_correct_interpretation,ratio_correct_interpretation,consider_past_experience,contextualize,min_nr_adaptations_for_contextualizing,correct_interpretation,social_interpretation,certainty_interpretation,FSQ_position_qualifier_DIST_low_distance_a,FSQ_position_qualifier_DIST_low_distance_b,FSQ_position_qualifier_DIST_low_distance_c,FSQ_position_qualifier_DIST_low_distance_d,FSQ_position_qualifier_DIST_mid_distance_a,FSQ_position_qualifier_DIST_mid_distance_b,FSQ_position_qualifier_DIST_mid_distance_c,FSQ_position_qualifier_DIST_mid_distance_d,FSQ_position_qualifier_DIST_high_distance_a,FSQ_position_qualifier_DIST_high_distance_b,FSQ_position_qualifier_DIST_high_distance_c,FSQ_position_qualifier_DIST_high_distance_d,FSQ_position_qualifier_VOLUME_low_volume_a,FSQ_position_qualifier_VOLUME_low_volume_b,FSQ_position_qualifier_VOLUME_low_volume_c,FSQ_position_qualifier_VOLUME_low_volume_d,FSQ_position_qualifier_VOLUME_mid_volume_a,FSQ_position_qualifier_VOLUME_mid_volume_b,FSQ_position_qualifier_VOLUME_mid_volume_c,FSQ_position_qualifier_VOLUME_mid_volume_d,FSQ_position_qualifier_VOLUME_high_volume_a,FSQ_position_qualifier_VOLUME_high_volume_b,FSQ_position_qualifier_VOLUME_high_volume_c,FSQ_position_qualifier_VOLUME_high_volume_d,FSQ_position_qualifier_MOVEMENTS_low_mov_a,FSQ_position_qualifier_MOVEMENTS_low_mov_b,FSQ_position_qualifier_MOVEMENTS_low_mov_c,FSQ_position_qualifier_MOVEMENTS_low_mov_d,FSQ_position_qualifier_MOVEMENTS_mid_mov_a,FSQ_position_qualifier_MOVEMENTS_mid_mov_b,FSQ_position_qualifier_MOVEMENTS_mid_mov_c,FSQ_position_qualifier_MOVEMENTS_mid_mov_d,FSQ_position_qualifier_MOVEMENTS_high_mov_a,FSQ_position_qualifier_MOVEMENTS_high_mov_b,FSQ_position_qualifier_MOVEMENTS_high_mov_c,FSQ_position_qualifier_MOVEMENTS_high_mov_d
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1555,True,0.8,False,False,10,MATING,MATING,"{'POSITIVITY': 0.06251158428487905, 'ADVERSITY': -0.025000549525592723, 'INTELLECT': -0.0750010329591391, 'SOCIALITY': 0.07500317124613372, 'DUTY': -0.07795521207463484, 'MATING': 0.5539962028093498, 'NEGATIVITY': -0.05000010566701291, 'DECEPTION': -0.025000549525592723}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1556,True,0.8,False,False,10,POSITIVITY,POSITIVITY,"{'POSITIVITY': 0.5301818670207182, 'ADVERSITY': -4.234783519826704e-18, 'INTELLECT': -0.08381550441636279, 'SOCIALITY': 0.06414320525421562, 'DUTY': -0.07795521207463484, 'MATING': 0.04405190162673365, 'NEGATIVITY': -0.0750010329591391, 'DECEPTION': -1.3623114842516109e-17}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1557,True,0.8,False,False,10,NEGATIVITY,NEGATIVITY,"{'POSITIVITY': -0.12499974924824611, 'ADVERSITY': 0.06666653293239806, 'INTELLECT': 0.09999979939859716, 'SOCIALITY': -0.15000222015374753, 'DUTY': 0.14835064239145343, 'MATING': -0.13864394976283503, 'NEGATIVITY': 0.5731929126400646, 'DECEPTION': 0.029539743229907073}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1558,True,0.8,False,False,10,DECEPTION,DECEPTION,"{'POSITIVITY': -0.027276051633232015, 'ADVERSITY': -4.234783519826704e-18, 'INTELLECT': 0.1000215618913074, 'SOCIALITY': -0.027001680028348605, 'DUTY': 0.022628630463083693, 'MATING': -0.09001241950766874, 'NEGATIVITY': 0.05001572833422969, 'DECEPTION': 0.47861477538741715}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1559,True,0.8,False,False,10,SOCIALITY,SOCIALITY,"{'POSITIVITY': 0.12206565801374043, 'ADVERSITY': -0.020460805980389667, 'INTELLECT': -0.025000549525592723, 'SOCIALITY': 0.46533346281946486, 'DUTY': -0.06111297611159547, 'MATING': 0.08573276733540638, 'NEGATIVITY': -0.10000223541639625, 'DECEPTION': -0.025000549525592723}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1560,True,0.8,False,False,10,DUTY,DUTY,"{'POSITIVITY': -0.07144397277950527, 'ADVERSITY': -4.234783519826704e-18, 'INTELLECT': 0.06667662870338852, 'SOCIALITY': -0.025000549525592723, 'DUTY': 0.5131903443236581, 'MATING': -1.3623114842516109e-17, 'NEGATIVITY': 0.0071543590505415, 'DECEPTION': -0.050000270488748125}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1561,True,0.8,False,False,10,INTELLECT,INTELLECT,"{'POSITIVITY': -0.04822674888590596, 'ADVERSITY': -0.025000549525592723, 'INTELLECT': 0.5055376340298502, 'SOCIALITY': -0.03289931620016087, 'DUTY': 0.06818501493739082, 'MATING': -0.09001241950766874, 'NEGATIVITY': 0.04090896330415893, 'DECEPTION': -1.3623114842516109e-17}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1562,True,0.8,False,False,10,ADVERSITY,ADVERSITY,"{'POSITIVITY': 0.055949292399560445, 'ADVERSITY': 0.5510547817730049, 'INTELLECT': -0.033814461935806714, 'SOCIALITY': 0.051307596254308294, 'DUTY': -0.06166531668380871, 'MATING': -4.234783519826704e-18, 'NEGATIVITY': -0.010279437646150861, 'DECEPTION': 0.02500054952559271}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1563,True,0.8,False,False,10,MATING,MATING,"{'POSITIVITY': 0.07975988572182947, 'ADVERSITY': -0.025000549525592723, 'INTELLECT': -0.050000270488748125, 'SOCIALITY': 0.10000519407275589, 'DUTY': -0.11618704694960214, 'MATING': 0.5202169713568544, 'NEGATIVITY': -0.059991565195304915, 'DECEPTION': -0.025000549525592723}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1564,True,0.8,False,False,10,POSITIVITY,POSITIVITY,"{'POSITIVITY': 0.5096140564571934, 'ADVERSITY': -0.025000549525592723, 'INTELLECT': -0.025000549525592723, 'SOCIALITY': 0.0999904989898737, 'DUTY': -0.09999999019142253, 'MATING': 0.04405190162673365, 'NEGATIVITY': -0.10000223541639625, 'DECEPTION': -0.025000549525592723}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1565,True,0.8,False,False,10,NEGATIVITY,NEGATIVITY,"{'POSITIVITY': -0.06166531668380871, 'ADVERSITY': 0.05715517822360424, 'INTELLECT': 0.03816816267767709, 'SOCIALITY': -0.06618747792221993, 'DUTY': 0.04286638366770318, 'MATING': -0.050000270488748125, 'NEGATIVITY': 0.5473512054430325, 'DECEPTION': 0.02500054952559271}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1566,True,0.8,False,False,10,DECEPTION,DECEPTION,"{'POSITIVITY': 0.039722129449513685, 'ADVERSITY': -0.02499993865993912, 'INTELLECT': -0.04286638366770317, 'SOCIALITY': -0.06834267915152549, 'DUTY': -0.07144397277950527, 'MATING': -0.05000159824460004, 'NEGATIVITY': 0.020460805980389667, 'DECEPTION': 0.5539962028093498}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1567,True,0.8,False,False,10,SOCIALITY,SOCIALITY,"{'POSITIVITY': 0.109992723918094, 'ADVERSITY': -0.025000549525592723, 'INTELLECT': -0.050000270488748125, 'SOCIALITY': 0.4813617953134805, 'DUTY': -0.09445230653518709, 'MATING': 0.02500054952559271, 'NEGATIVITY': -0.10000223541639625, 'DECEPTION': -0.025000549525592723}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1568,True,0.8,False,False,10,DUTY,DUTY,"{'POSITIVITY': 3.5988168232043795e-18, 'ADVERSITY': -4.234783519826704e-18, 'INTELLECT': -0.0750010329591391, 'SOCIALITY': -0.05715517822360422, 'DUTY': 0.6118998271367451, 'MATING': -6.303355883344707e-18, 'NEGATIVITY': 0.020460805980389667, 'DECEPTION': 0.02500054952559271}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1569,True,0.8,False,False,10,INTELLECT,INTELLECT,"{'POSITIVITY': 1.5154969276003006e-17, 'ADVERSITY': -0.025000549525592723, 'INTELLECT': 0.5539962028093498, 'SOCIALITY': -0.03749992477447386, 'DUTY': -0.0222259388807279, 'MATING': -0.05000161791621723, 'NEGATIVITY': 0.011845039135487487, 'DECEPTION': -2.0648068330381983e-17}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1570,True,0.8,False,False,10,ADVERSITY,ADVERSITY,"{'POSITIVITY': 0.04166577963390848, 'ADVERSITY': 0.5510547817730049, 'INTELLECT': -0.050003081225519115, 'SOCIALITY': 0.049991300670910906, 'DUTY': -0.022839516525848227, 'MATING': -1.3623114842516109e-17, 'NEGATIVITY': 0.010730221371476088, 'DECEPTION': 0.02500054952559271}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1571,True,0.8,False,False,10,MATING,MATING,"{'POSITIVITY': 0.09443928745378051, 'ADVERSITY': -0.025000549525592723, 'INTELLECT': -0.09286605721026782, 'SOCIALITY': 0.08890375552291176, 'DUTY': -0.07144397277950527, 'MATING': 0.5539962028093498, 'NEGATIVITY': -0.059991565195304915, 'DECEPTION': -0.050000270488748125}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1572,True,0.8,False,False,10,POSITIVITY,POSITIVITY,"{'POSITIVITY': 0.5355316168593264, 'ADVERSITY': -0.025000549525592723, 'INTELLECT': -0.025000549525592723, 'SOCIALITY': 0.025001197502020508, 'DUTY': -0.07795521207463484, 'MATING': -0.01618666114468398, 'NEGATIVITY': -0.09286605721026782, 'DECEPTION': -1.3623114842516109e-17}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1573,True,0.8,False,False,10,NEGATIVITY,NEGATIVITY,"{'POSITIVITY': -0.14999969909789543, 'ADVERSITY': -4.234783519826704e-18, 'INTELLECT': 0.13573194989347187, 'SOCIALITY': -0.1795413995189528, 'DUTY': 0.14999969909789548, 'MATING': -0.14286495546159503, 'NEGATIVITY': 0.19868256115060107, 'DECEPTION': 0.07499981770380812}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1574,True,0.8,False,False,10,DECEPTION,DECEPTION,"{'POSITIVITY': 0.06548832854173334, 'ADVERSITY': 0.05715517822360424, 'INTELLECT': -0.0750010329591391, 'SOCIALITY': 0.02500054952559271, 'DUTY': -0.10715468810466922, 'MATING': -4.234783519826704e-18, 'NEGATIVITY': -0.00713427184385985, 'DECEPTION': 0.5230292885877514}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
US,data_USAustria_adaptation_experiments_ds4_1k_new.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref_sim.xlsx,_ref_all_refined3,PHI,40,0.0,GA,100,20,0,1575,True,0.8,False,False,10,SOCIALITY,SOCIALITY,"{'POSITIVITY': -2.0648068330381983e-17, 'ADVERSITY': -4.234783519826704e-18, 'INTELLECT': -0.0750010329591391, 'SOCIALITY': 0.050000270488748104, 'DUTY': -0.025000549525592723, 'MATING': -4.234783519826704e-18, 'NEGATIVITY': -0.00713427184385985, 'DECEPTION': 0.4370897285237335}",0.137426222929319,0.5146134421542526,0.6871102639996984,2.3346249028185935,0.137426222929319,0.8841427265288728,1.2291363702197646,4.53182358270787,2.3346249028185935,2.70798315461837,2.8804799764638163,4.53182358270787,10.0690084726479,34.78024604187003,35.99735120355108,58.228441444533466,10.0690084726479,59.491483611092136,61.92569393445422,106.387874416419,58.228441444533466,76.79761529920458,78.0122833538921,106.387874416419,-0.233836340907134,0.0924614320204962,0.0924614320204962,0.35640759943295397,-0.233836340907134,0.4187592049481266,0.4187592049481266,0.946651539773042,0.35640759943295397,0.641327056984414,0.641327056984414,0.946651539773042
