society,dataset_file,max_dataset_size,fuzzy_sets_file,ling_vars_file,rules_file_id,interpretability_index,min_nr_datapoints,min_certainty_threshold,genetic_algo,ga_nr_gen,pop_size,trial,STEP/DATAPOINT,use_correct_interpretation,consider_past_experience,contextualize,min_nr_adaptations_for_contextualizing,correct_interpretation,social_interpretation,certainty_interpretation,FSQ_position_qualifier_DIST_low_distance_a,FSQ_position_qualifier_DIST_low_distance_b,FSQ_position_qualifier_DIST_low_distance_c,FSQ_position_qualifier_DIST_low_distance_d,FSQ_position_qualifier_DIST_mid_distance_a,FSQ_position_qualifier_DIST_mid_distance_b,FSQ_position_qualifier_DIST_mid_distance_c,FSQ_position_qualifier_DIST_mid_distance_d,FSQ_position_qualifier_DIST_high_distance_a,FSQ_position_qualifier_DIST_high_distance_b,FSQ_position_qualifier_DIST_high_distance_c,FSQ_position_qualifier_DIST_high_distance_d,FSQ_position_qualifier_VOLUME_low_volume_a,FSQ_position_qualifier_VOLUME_low_volume_b,FSQ_position_qualifier_VOLUME_low_volume_c,FSQ_position_qualifier_VOLUME_low_volume_d,FSQ_position_qualifier_VOLUME_mid_volume_a,FSQ_position_qualifier_VOLUME_mid_volume_b,FSQ_position_qualifier_VOLUME_mid_volume_c,FSQ_position_qualifier_VOLUME_mid_volume_d,FSQ_position_qualifier_VOLUME_high_volume_a,FSQ_position_qualifier_VOLUME_high_volume_b,FSQ_position_qualifier_VOLUME_high_volume_c,FSQ_position_qualifier_VOLUME_high_volume_d,FSQ_position_qualifier_MOVEMENTS_low_mov_a,FSQ_position_qualifier_MOVEMENTS_low_mov_b,FSQ_position_qualifier_MOVEMENTS_low_mov_c,FSQ_position_qualifier_MOVEMENTS_low_mov_d,FSQ_position_qualifier_MOVEMENTS_mid_mov_a,FSQ_position_qualifier_MOVEMENTS_mid_mov_b,FSQ_position_qualifier_MOVEMENTS_mid_mov_c,FSQ_position_qualifier_MOVEMENTS_mid_mov_d,FSQ_position_qualifier_MOVEMENTS_high_mov_a,FSQ_position_qualifier_MOVEMENTS_high_mov_b,FSQ_position_qualifier_MOVEMENTS_high_mov_c,FSQ_position_qualifier_MOVEMENTS_high_mov_d
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,125,False,False,False,10,NEGATIVITY,NEGATIVITY,"{'MATING': -0.05357769192527901, 'POSITIVITY': -0.07499984954894781, 'ADVERSITY': -0.038334605168378555, 'SOCIALITY': -0.4301928284170457, 'DUTY': 0.024999944628390548, 'INTELLECT': -0.03890285788964718, 'DECEPTION': -0.025001086025722673, 'NEGATIVITY': 0.5539962028093498}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,126,False,False,False,10,DECEPTION,DECEPTION,"{'MATING': 0.05000161791621724, 'POSITIVITY': 0.06785248960639337, 'ADVERSITY': 0.10000014286484556, 'SOCIALITY': 0.1055650779857518, 'DUTY': 0.04546074870987776, 'INTELLECT': 0.05999156519530491, 'DECEPTION': 0.46858791138298717, 'NEGATIVITY': 0.03611886501454382}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,127,False,False,False,10,SOCIALITY,SOCIALITY,"{'MATING': 0.08890375552291176, 'POSITIVITY': 0.12794215888088525, 'ADVERSITY': 0.029539743229907073, 'SOCIALITY': 0.5235502811873151, 'DUTY': -0.009990128845118188, 'INTELLECT': 0.049989019472173525, 'DECEPTION': 0.02500054952559271, 'NEGATIVITY': -0.1000001428648457}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,128,False,False,False,10,DUTY,DUTY,"{'MATING': -0.09999993148014531, 'POSITIVITY': -0.11123239659914015, 'ADVERSITY': -0.04501082736112775, 'SOCIALITY': -0.3711805144288023, 'DUTY': 0.5409575240194845, 'INTELLECT': -0.02795439529709884, 'DECEPTION': 0.050001045043306123, 'NEGATIVITY': 0.12728824095508243}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,129,False,False,False,10,INTELLECT,POSITIVITY,"{'MATING': 0.09646102479138015, 'POSITIVITY': 0.0999904989898737, 'ADVERSITY': 0.02500054952559271, 'SOCIALITY': 0.08025556862766173, 'DUTY': -0.025000549525592723, 'INTELLECT': 0.09286605721026794, 'DECEPTION': -1.3623114842516109e-17, 'NEGATIVITY': 0.0666900966832376}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,130,False,False,False,10,ADVERSITY,ADVERSITY,"{'MATING': -1.3623114842516109e-17, 'POSITIVITY': 0.0269990486384896, 'ADVERSITY': 0.5131903443236581, 'SOCIALITY': 0.013255586643505003, 'DUTY': 0.02222593888072796, 'INTELLECT': 0.055551083735906386, 'DECEPTION': 0.10499948397335374, 'NEGATIVITY': 0.05358228034932855}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,131,False,False,False,10,MATING,MATING,"{'MATING': 0.48337249392329773, 'POSITIVITY': 0.04499642085101475, 'ADVERSITY': 0.05000161791621724, 'SOCIALITY': 0.08383771216389248, 'DUTY': 0.011126734391684219, 'INTELLECT': 0.011833107980138556, 'DECEPTION': 0.109992723918094, 'NEGATIVITY': 0.0631075615079219}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,132,False,False,False,10,POSITIVITY,POSITIVITY,"{'MATING': 0.025001197502020508, 'POSITIVITY': 0.42780730777987286, 'ADVERSITY': 0.033814461935806714, 'SOCIALITY': 0.1367684158719644, 'DUTY': -0.09501200023150154, 'INTELLECT': 0.033814461935806714, 'DECEPTION': 0.033814461935806714, 'NEGATIVITY': -0.04445108580225903}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,133,False,False,False,10,NEGATIVITY,NEGATIVITY,"{'MATING': -0.05713513396570126, 'POSITIVITY': -0.12999973921817598, 'ADVERSITY': 0.02500054952559271, 'SOCIALITY': -0.15000222015374753, 'DUTY': 0.4853680292705493, 'INTELLECT': 0.02499993865993912, 'DECEPTION': 0.08888731773311187, 'NEGATIVITY': 0.6035167339763406}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,134,False,False,False,10,DECEPTION,DUTY,"{'MATING': -0.04999989969929852, 'POSITIVITY': -0.18333296556409448, 'ADVERSITY': 0.07499981770380812, 'SOCIALITY': -0.10715468810466922, 'DUTY': 0.4853680292705493, 'INTELLECT': -0.020460805980389667, 'DECEPTION': 0.4656534841720025, 'NEGATIVITY': 0.22167953275121355}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,135,False,False,False,10,SOCIALITY,SOCIALITY,"{'MATING': 0.14301145005644983, 'POSITIVITY': 0.13887886907082572, 'ADVERSITY': 0.025001197502020508, 'SOCIALITY': 0.16110302615446706, 'DUTY': -0.09001241950766874, 'INTELLECT': 0.05999156519530491, 'DECEPTION': 0.025001197502020508, 'NEGATIVITY': 0.025025051777597333}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,136,False,False,False,10,DUTY,DUTY,"{'MATING': -0.16184409378789374, 'POSITIVITY': -0.20999957873705352, 'ADVERSITY': -0.03890285788964718, 'SOCIALITY': -0.4797083605272514, 'DUTY': 0.5831335966757408, 'INTELLECT': -0.06666653293239795, 'DECEPTION': 0.07499984954894781, 'NEGATIVITY': 0.16447976025711808}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,137,False,False,False,10,INTELLECT,INTELLECT,"{'MATING': 0.10979467843989821, 'POSITIVITY': -0.009999979939859682, 'ADVERSITY': 0.016186661144683975, 'SOCIALITY': 0.034518346951538735, 'DUTY': 0.2921544777825635, 'INTELLECT': 0.5355316168593264, 'DECEPTION': 0.01834179134989362, 'NEGATIVITY': 0.01668724068310759}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,138,False,False,False,10,ADVERSITY,ADVERSITY,"{'MATING': -0.025001197502020525, 'POSITIVITY': -0.023088888504930717, 'ADVERSITY': 0.5131903443236581, 'SOCIALITY': -0.014990771981895228, 'DUTY': 0.3475257677982535, 'INTELLECT': 0.024999944628390548, 'DECEPTION': 0.0900124195076687, 'NEGATIVITY': 0.12728824095508243}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,139,False,False,False,10,MATING,MATING,"{'MATING': 0.1893083199416333, 'POSITIVITY': 0.08635711529065558, 'ADVERSITY': 0.033814461935806714, 'SOCIALITY': 0.11665465674124374, 'DUTY': -0.007683316491338238, 'INTELLECT': 0.11667161990544415, 'DECEPTION': 0.0702439189263712, 'NEGATIVITY': 0.005574766204014096}",0.177709552175922,0.48472339448523705,0.6687647463123758,3.0407389594215,0.288261929139868,0.4878737261667296,0.6559609325092027,2.44711145142754,1.6102116177702,1.8336408889210454,1.9204098833248109,3.32908000385527,10.1064870809006,27.287360562093458,45.39416590067156,88.6802423975136,29.0992259849518,36.25751031911666,48.19990508757406,73.8821253934292,70.1075333681303,74.89760377739599,79.15089219514472,98.8867236718388,-0.0250035118717726,0.20558356990637755,0.3764240117762569,0.742357047316017,0.0518733153912579,0.3714819256350033,0.5142038998981597,0.681244632870915,0.677997814877259,0.7793498740075882,0.8959684083204362,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,140,False,False,False,10,POSITIVITY,POSITIVITY,"{'MATING': 0.15108800201686462, 'POSITIVITY': 0.16110302615446706, 'ADVERSITY': 0.13972207123925795, 'SOCIALITY': 0.14165992667029473, 'DUTY': -0.05000161791621723, 'INTELLECT': 0.10000233772124426, 'DECEPTION': 0.05000161791621724, 'NEGATIVITY': -0.05713513396570126}",0.177709552175922,0.8436284346476226,1.6105298059883426,3.0407389594215,0.284943094319364,0.9390989685989388,1.751865989074128,3.41615946342762,1.6102116177702,2.0378457970838975,2.479706140760172,3.32908000385527,10.1064870809006,46.67312401499612,67.2951618117912,88.6802423975136,34.6695357677241,52.09426859221269,65.52726518332953,82.4464497486956,70.1075333681303,83.86293322633786,89.13642101767861,98.8867236718388,-0.0250035118717726,0.32950129927674215,0.49389388624169983,0.742357047316017,0.158768975431846,0.47182472487470595,0.6091600906058281,0.809871964032593,0.677997814877259,0.8397869717206654,0.9520040927601472,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,141,False,False,False,10,NEGATIVITY,NEGATIVITY,"{'MATING': -0.025000549525592723, 'POSITIVITY': -6.303355883344707e-18, 'ADVERSITY': 0.020460805980389667, 'SOCIALITY': -0.02499993865993912, 'DUTY': -0.020460805980389667, 'INTELLECT': -0.020460805980389667, 'DECEPTION': 0.011355708807752395, 'NEGATIVITY': 0.5539962028093498}",0.177709552175922,0.8436284346476226,1.6105298059883426,3.0407389594215,0.284943094319364,0.9390989685989388,1.751865989074128,3.41615946342762,1.6102116177702,2.0378457970838975,2.479706140760172,3.32908000385527,10.1064870809006,46.67312401499612,67.2951618117912,88.6802423975136,34.6695357677241,52.09426859221269,65.52726518332953,82.4464497486956,70.1075333681303,83.86293322633786,89.13642101767861,98.8867236718388,-0.0250035118717726,0.32950129927674215,0.49389388624169983,0.742357047316017,0.158768975431846,0.47182472487470595,0.6091600906058281,0.809871964032593,0.677997814877259,0.8397869717206654,0.9520040927601472,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,142,False,False,False,10,DECEPTION,DUTY,"{'MATING': 0.0499998996992985, 'POSITIVITY': -0.1249997492482461, 'ADVERSITY': 0.0499998996992985, 'SOCIALITY': 1.7642450626661764e-17, 'DUTY': 0.5681806784011193, 'INTELLECT': 0.12499974924824622, 'DECEPTION': 0.5269220199079917, 'NEGATIVITY': 0.14999969909789554}",0.177709552175922,0.8436284346476226,1.6105298059883426,3.0407389594215,0.284943094319364,0.9390989685989388,1.751865989074128,3.41615946342762,1.6102116177702,2.0378457970838975,2.479706140760172,3.32908000385527,10.1064870809006,46.67312401499612,67.2951618117912,88.6802423975136,34.6695357677241,52.09426859221269,65.52726518332953,82.4464497486956,70.1075333681303,83.86293322633786,89.13642101767861,98.8867236718388,-0.0250035118717726,0.32950129927674215,0.49389388624169983,0.742357047316017,0.158768975431846,0.47182472487470595,0.6091600906058281,0.809871964032593,0.677997814877259,0.8397869717206654,0.9520040927601472,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,143,False,False,False,10,SOCIALITY,SOCIALITY,"{'MATING': 0.12873111635354087, 'POSITIVITY': 0.11073243371655099, 'ADVERSITY': 0.025001197502020508, 'SOCIALITY': 0.4752734834680924, 'DUTY': -0.050001045043306096, 'INTELLECT': 0.031516292095139266, 'DECEPTION': 0.025001197502020508, 'NEGATIVITY': -0.07204832526720953}",0.177709552175922,0.8436284346476226,1.6105298059883426,3.0407389594215,0.284943094319364,0.9390989685989388,1.751865989074128,3.41615946342762,1.6102116177702,2.0378457970838975,2.479706140760172,3.32908000385527,10.1064870809006,46.67312401499612,67.2951618117912,88.6802423975136,34.6695357677241,52.09426859221269,65.52726518332953,82.4464497486956,70.1075333681303,83.86293322633786,89.13642101767861,98.8867236718388,-0.0250035118717726,0.32950129927674215,0.49389388624169983,0.742357047316017,0.158768975431846,0.47182472487470595,0.6091600906058281,0.809871964032593,0.677997814877259,0.8397869717206654,0.9520040927601472,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,144,False,False,False,10,DUTY,NEGATIVITY,"{'MATING': -0.1150033887062769, 'POSITIVITY': -0.09999979939859714, 'ADVERSITY': -0.021442989944942818, 'SOCIALITY': -0.40628143049203047, 'DUTY': 0.10682929040726823, 'INTELLECT': -0.06834267915152549, 'DECEPTION': 0.05000010566701292, 'NEGATIVITY': 0.4978232227502299}",0.177709552175922,0.8436284346476226,1.6105298059883426,3.0407389594215,0.284943094319364,0.9390989685989388,1.751865989074128,3.41615946342762,1.6102116177702,2.0378457970838975,2.479706140760172,3.32908000385527,10.1064870809006,46.67312401499612,67.2951618117912,88.6802423975136,34.6695357677241,52.09426859221269,65.52726518332953,82.4464497486956,70.1075333681303,83.86293322633786,89.13642101767861,98.8867236718388,-0.0250035118717726,0.32950129927674215,0.49389388624169983,0.742357047316017,0.158768975431846,0.47182472487470595,0.6091600906058281,0.809871964032593,0.677997814877259,0.8397869717206654,0.9520040927601472,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,145,False,False,False,10,INTELLECT,INTELLECT,"{'MATING': 0.13901553641665113, 'POSITIVITY': 0.0609972569899196, 'ADVERSITY': 0.05000161791621724, 'SOCIALITY': 0.10833829698887307, 'DUTY': 0.02978151102034365, 'INTELLECT': 0.48468778873441326, 'DECEPTION': 0.07500317124613372, 'NEGATIVITY': 0.02025586619590988}",0.177709552175922,0.8436284346476226,1.6105298059883426,3.0407389594215,0.284943094319364,0.9390989685989388,1.751865989074128,3.41615946342762,1.6102116177702,2.0378457970838975,2.479706140760172,3.32908000385527,10.1064870809006,46.67312401499612,67.2951618117912,88.6802423975136,34.6695357677241,52.09426859221269,65.52726518332953,82.4464497486956,70.1075333681303,83.86293322633786,89.13642101767861,98.8867236718388,-0.0250035118717726,0.32950129927674215,0.49389388624169983,0.742357047316017,0.158768975431846,0.47182472487470595,0.6091600906058281,0.809871964032593,0.677997814877259,0.8397869717206654,0.9520040927601472,1.07238565022038
Austria,data_USAustria_adaptation_experiments_ds5_1k.xlsx,1000,fuzzy_sets_multiple_ref.xlsx,ling_var_multiple_ref.xlsx,_ref_all_refined2,PHI,10,0.0,GA,100,20,0,146,False,False,False,10,ADVERSITY,ADVERSITY,"{'MATING': 0.13891869189088976, 'POSITIVITY': 0.11832678793996505, 'ADVERSITY': 0.5539962028093498, 'SOCIALITY': 0.08025556862766171, 'DUTY': -0.050000270488748125, 'INTELLECT': 0.03833460516837853, 'DECEPTION': 0.02500054952559271, 'NEGATIVITY': -0.05000161791621723}",0.177709552175922,0.8436284346476226,1.6105298059883426,3.0407389594215,0.284943094319364,0.9390989685989388,1.751865989074128,3.41615946342762,1.6102116177702,2.0378457970838975,2.479706140760172,3.32908000385527,10.1064870809006,46.67312401499612,67.2951618117912,88.6802423975136,34.6695357677241,52.09426859221269,65.52726518332953,82.4464497486956,70.1075333681303,83.86293322633786,89.13642101767861,98.8867236718388,-0.0250035118717726,0.32950129927674215,0.49389388624169983,0.742357047316017,0.158768975431846,0.47182472487470595,0.6091600906058281,0.809871964032593,0.677997814877259,0.8397869717206654,0.9520040927601472,1.07238565022038
